"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
355003700,11,11212,112120057,"355-0037",0,0,"埼玉県","サイタマケン","東松山市","ヒガシマツヤマシ","若松町","ワカマツチョウ",,,,,,,,,
344000000,11,11214,112140000,"344-0000",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ",,"　","（該当なし）",,,,,,,,
344012600,11,11214,112140001,"344-0126",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","赤崎","アカサキ",,,,,,,,,
344001500,11,11214,112140002,"344-0015",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","赤沼","アカヌマ",,,,,,,,,
344852200,11,11214,112140002,"344-8522",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","赤沼","アカヌマ",,,,,,"株式会社　桃屋　春日部工場","カブシキガイシヤ　モモヤ　カスカベコウジヨウ","赤沼４１０",
344012500,11,11214,112140003,"344-0125",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","飯沼","イイヌマ",,,,,,,,,
344003100,11,11214,112140004,"344-0031",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","一ノ割","イチノワリ",,,,,,,,,
344000400,11,11214,112140005,"344-0004",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","牛島","ウシジマ",,,,,,,,,
344005100,11,11214,112140006,"344-0051",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","内牧","ウチマキ",,,,,,,,,
344005200,11,11214,112140007,"344-0052",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","梅田","ウメダ",,,,,,,,,
344005300,11,11214,112140008,"344-0053",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","梅田本町","ウメダホンチョウ",,,,,,,,,
344013500,11,11214,112140009,"344-0135",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","榎","エノキ",,,,,,,,,
344002300,11,11214,112140010,"344-0023",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","大枝","オオエダ",,,,,,,,,
344003800,11,11214,112140011,"344-0038",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","大沼","オオヌマ",,,,,,,,,
344853500,11,11214,112140011,"344-8535",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","大沼","オオヌマ",,,,,,"春日部警察署","カスカベケイサツシヨ","大沼１丁目８２",
344855500,11,11214,112140011,"344-8555",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","大沼","オオヌマ",,,,,,"埼玉県春日部県税事務所","サイタマケンカスカベケンゼイジムシヨ","大沼１丁目７６",
344868600,11,11214,112140011,"344-8686",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","大沼","オオヌマ",,,,,,"春日部税務署","カスカベゼイムシヨ","大沼２丁目１２－１",
344002100,11,11214,112140012,"344-0021",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","大場","オオバ",,,,,,,,,
344002200,11,11214,112140013,"344-0022",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","大畑","オオハタ",,,,,,,,,
344011600,11,11214,112140014,"344-0116",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","大衾","オオブスマ",,,,,,,,,
344006100,11,11214,112140015,"344-0061",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","粕壁","カスカベ",,,,,,,,,
344006200,11,11214,112140016,"344-0062",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","粕壁東","カスカベヒガシ",,,,,,,,,
344858500,11,11214,112140016,"344-8585",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","粕壁東","カスカベヒガシ",,,,,,"春日部商工会議所","カスカベシヨウコウカイギシヨ","粕壁東１－２０－２８",
344853300,11,11214,112140016,"344-8533",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","粕壁東","カスカベヒガシ",,,,,,"西武　春日部店","セイブ　カスカベテン","粕壁東２丁目５番１号",
344852100,11,11214,112140016,"344-8521",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","粕壁東","カスカベヒガシ",,,,,,"春日部女子高等学校","カスカベジヨシコウトウガツコウ","粕壁東６丁目１－１",
344011700,11,11214,112140017,"344-0117",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","金崎","カナサキ",,,,,,,,,
344003700,11,11214,112140018,"344-0037",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","上大増新田","カミオオマシシンデン",,,,,,,,,
344011100,11,11214,112140019,"344-0111",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","上金崎","カミカナサキ",,,,,,,,,
344010300,11,11214,112140020,"344-0103",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","上吉妻","カミキツマ",,,,,,,,,
344004600,11,11214,112140021,"344-0046",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","上蛭田","カミヒルダ",,,,,,,,,
344012100,11,11214,112140022,"344-0121",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","上柳","カミヤナギ",,,,,,,,,
344013200,11,11214,112140023,"344-0132",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","神間","カンマ",,,,,,,,,
344010600,11,11214,112140024,"344-0106",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","木崎","キサキ",,,,,,,,,
344013300,11,11214,112140025,"344-0133",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","椚","クヌギ",,,,,,,,,
344013600,11,11214,112140026,"344-0136",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","倉常","クラツネ",,,,,,,,,
344010500,11,11214,112140027,"344-0105",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","小平","コダイラ",,,,,,,,,
344000700,11,11214,112140028,"344-0007",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","小渕","コブチ",,,,,,,,,
344856600,11,11214,112140028,"344-8566",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","小渕","コブチ",,,,,,"株式会社　マルヤ","カブシキガイシヤ　マルヤ","小渕２４３",
344012400,11,11214,112140029,"344-0124",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","米崎","コメサキ",,,,,,,,,
344011500,11,11214,112140030,"344-0115",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","米島","コメジマ",,,,,,,,,
344005800,11,11214,112140031,"344-0058",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","栄町","サカエチョウ",,,,,,,,,
344003600,11,11214,112140032,"344-0036",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","下大増新田","シモオオマシシンデン",,,,,,,,,
344010400,11,11214,112140033,"344-0104",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","下吉妻","シモキツマ",,,,,,,,,
344004300,11,11214,112140034,"344-0043",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","下蛭田","シモヒルダ",,,,,,,,,
344012200,11,11214,112140035,"344-0122",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","下柳","シモヤナギ",,,,,,,,,
344000300,11,11214,112140036,"344-0003",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","新川","シンカワ",,,,,,,,,
344011300,11,11214,112140037,"344-0113",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","新宿新田","シンシュクシンデン",,,,,,,,,
344012700,11,11214,112140038,"344-0127",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","水角","スイカク",,,,,,,,,
344003400,11,11214,112140039,"344-0034",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","薄谷","ススキヤ",,,,,,,,,
344002400,11,11214,112140040,"344-0024",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","千間","センゲン",,,,,,,,,
344002600,11,11214,112140041,"344-0026",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","武里中野","タケサトナカノ",,,,,,,,,
344013400,11,11214,112140042,"344-0134",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","立野","タテノ",,,,,,,,,
344006700,11,11214,112140043,"344-0067",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","中央","チュウオウ",,,,,,,,,
344858800,11,11214,112140043,"344-8588",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","中央","チュウオウ",,,,,,"春日部市立医療センター","カスカベシリツイリヨウセンタ－","中央６丁目７番地１",
344857700,11,11214,112140043,"344-8577",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","中央","チュウオウ",,,,,,"春日部市役所","カスカベシヤクシヨ","中央６丁目２",
344001300,11,11214,112140044,"344-0013",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","銚子口","チョウシグチ",,,,,,,,,
344010700,11,11214,112140045,"344-0107",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","塚崎","ツカサキ",,,,,,,,,
344004500,11,11214,112140046,"344-0045",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","道口蛭田","ドウグチヒルダ",,,,,,,,,
344004700,11,11214,112140047,"344-0047",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","道順川戸","ドウジュンカワド",,,,,,,,,
344001400,11,11214,112140048,"344-0014",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","豊野町","トヨノチョウ",,,,,,,,,
344851100,11,11214,112140048,"344-8511",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","豊野町","トヨノチョウ",,,,,,"株式会社　高橋監理","カブシキガイシヤ　タカハシカンリ","豊野町２丁目３２－１",
344012300,11,11214,112140049,"344-0123",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","永沼","ナガヌマ",,,,,,,,,
344005600,11,11214,112140050,"344-0056",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","新方袋","ニイガタフクロ",,,,,,,,,
344010100,11,11214,112140051,"344-0101",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","西親野井","ニシオヤノイ",,,,,,,,,
344011200,11,11214,112140052,"344-0112",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","西金野井","ニシカナノイ",,,,,,,,,
344010200,11,11214,112140053,"344-0102",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","西宝珠花","ニシホウシュバナ",,,,,,,,,
344005900,11,11214,112140054,"344-0059",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","西八木崎","ニシヤギサキ",,,,,,,,,
344000600,11,11214,112140055,"344-0006",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","八丁目","ハッチョウメ",,,,,,,,,
344004400,11,11214,112140056,"344-0044",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","花積","ハナヅミ",,,,,,,,,
344005400,11,11214,112140057,"344-0054",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","浜川戸","ハマカワド",,,,,,,,,
344011400,11,11214,112140058,"344-0114",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","東中野","ヒガシナカノ",,,,,,,,,
344000500,11,11214,112140059,"344-0005",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","樋堀","ヒボリ",,,,,,,,,
344000200,11,11214,112140060,"344-0002",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","樋籠","ヒロウ",,,,,,,,,
344854000,11,11214,112140060,"344-8540",1,0,"埼玉県","サイタマケン","春日部市","カスカベシ","樋籠","ヒロウ",,,,,,"株式会社　Ｇ．Ｒ．Ｓ．","カブシキガイシヤ　ジ－．ア－ル．エス．","樋籠５８６－８",
344003300,11,11214,112140061,"344-0033",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","備後西","ビンゴニシ",,,,,,,,,
344003200,11,11214,112140062,"344-0032",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","備後東","ビンゴヒガシ",,,,,,,,,
344001100,11,11214,112140063,"344-0011",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","藤塚","フジツカ",,,,,,,,,
344000100,11,11214,112140064,"344-0001",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","不動院野","フドウインノ",,,,,,,,,
344001600,11,11214,112140065,"344-0016",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","本田町","ホンデンチョウ",,,,,,,,,
344004200,11,11214,112140066,"344-0042",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","増戸","マシト",,,,,,,,,
344004100,11,11214,112140067,"344-0041",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","増富","マシトミ",,,,,,,,,
344002500,11,11214,112140068,"344-0025",0,0,"埼玉県","サイタマケン","春日部市","カスカベシ","増田新田","マスダシンデン",,,,,,,,,
